heart_rate,mean_hr,mean_rr,median_rr,sdnn,rmssd,sdsd,nn20,nn50,pnn20,pnn50,cvnn,rr_variance,rr_range,lf_power,hf_power,total_power,lf_hf_ratio,lf_nu,hf_nu,peak_frequency,spectral_entropy,psd_mean,psd_std,ecg_wav_energy_L0,ecg_wav_energy_L1,ecg_wav_energy_L2,ecg_wav_energy_L3,ecg_wav_energy_L4,ppg_wav_energy_L0,ppg_wav_energy_L1,ppg_wav_energy_L2,ppg_wav_energy_L3,ppg_wav_energy_L4,ecg_app_entropy,ecg_svd_entropy,ecg_spectral_entropy,ecg_higuchi_fd,ecg_katz_fd,ecg_detrended_fluctuation,ecg_sampen,ecg_perm_entropy,ecg_hjorth_mobility,ecg_hjorth_complexity,ppg_sampen,ppg_perm_entropy,ppg_hjorth_mobility,ppg_hjorth_complexity,ecg_mean,ecg_std,ppg_mean,ppg_std,ppg_min,ppg_max,pulse_rate,pulse_interval_mean,pulse_interval_std,pulse_amplitude,pulse_amplitude_std,ppg_variance,ppg_rms,ppg_skewness,ppg_kurtosis,ppg_iqr,ppg_energy,ppg_dominant_freq,ppg_bandpower,ppg_spectral_entropy,ppg_app_entropy,ppg_svd_entropy,ppg_higuchi_fd,ppg_katz_fd,ppg_dfa,ecg_hjorth_activity,ppg_hjorth_activity,baevsky_index,ecg_sqi,ppg_sqi,subject,label,resp_rate_mean,resp_rate_std,resp_interval_cv,resp_interval_iqr,resp_amplitude_std,resp_amplitude_skew,resp_amplitude_kurtosis
122.3964858,122.3964858,549.6825397,545.7142857,184.9284691,266.8552603,266.8548511,99,96,0.925233645,0.897196262,0.336427766,34198.53867,688.5714286,0.000441745,0.002224048,0.002665793,0.198622234,0.165708785,0.834291178,1.375,4.711824941,0.017406719,0.012732602,513.40335,11.29958504,12.70681902,5.210104138,1.395346151,29010654.65,34422.25788,9539.831504,3259.887837,3961.379308,0.184647746,0.675850331,0.355220772,1.227875687,2.634031549,0.984465089,0.105980175,0.729885134,0.172226773,6.506279924,0.046119928,0.385645048,0.036474617,30.69694497,-0.040816426,0.106230347,10.17955065,24.24242713,-41.04823905,44.78907204,100.4885245,0.659412698,0.312296729,38.91636966,6.350326638,587.6952733,26.29293679,-0.512012963,-0.952360065,39.63325866,29035378.04,1.3671875,537.4569731,2.612026532,0.062449223,0.223978084,1.010906367,2.133641816,1.313972208,0.011284887,587.6952733,1.04e-05,1.816666667,1.516666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
119.3832078,119.3832078,554.1931217,580.0,168.7601259,259.6051815,259.5995566,97,89,0.906542056,0.831775701,0.304515013,28479.98009,690.0,0.000451679,0.002736674,0.003188354,0.165046799,0.141665382,0.858334587,1.5,4.71649044,0.013307233,0.008896884,499.9372295,11.26857612,12.98793545,5.511510575,1.429955966,31394411.34,31605.97139,8443.377637,3327.327957,3429.864053,0.187310497,0.680570478,0.355795958,1.225434008,2.415848269,0.977743299,0.10490521,0.733353025,0.17489915,6.376972835,0.045916078,0.386166454,0.035607303,30.11664413,-0.041207957,0.104313956,11.68230412,24.73727116,-41.04868001,44.78907204,105.8152055,0.606749271,0.189920387,40.18484549,5.111162065,611.9325844,27.3570615,-0.583048214,-0.935349444,40.75539773,31433170.18,1.3671875,585.1421816,2.657161468,0.063746475,0.216289825,1.011322243,2.267965178,1.299563127,0.010881401,611.9325844,9.03e-06,1.816666667,1.65,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
127.6533591,127.6533591,519.4782609,481.4285714,170.0761696,252.5601459,252.5587503,108,99,0.947368421,0.868421053,0.32739805,28925.90348,750.0,0.000705223,0.002112516,0.00281774,0.333831034,0.250279852,0.749720112,1.75,4.625445153,0.015062844,0.012084274,457.1313886,11.49477836,13.67044035,6.376769077,1.783854133,27676873.66,44370.1994,11884.54815,4109.879442,3014.193144,0.205495526,0.723215286,0.367430646,1.238765678,2.659970008,0.974675863,0.117256556,0.737010337,0.190827404,6.05582017,0.060998931,0.397651751,0.037714471,26.35770035,-0.036783963,0.101523756,8.69381841,24.12740762,-41.04868001,44.79263621,107.3101008,0.618869048,0.245606454,40.03584836,5.623198654,582.1317986,25.64594075,-0.408442619,-1.041632221,40.09846039,27623999.64,1.3671875,545.5433222,2.881295224,0.077142752,0.232374211,1.01637822,2.06520772,1.295736548,0.010307073,582.1317986,1.21e-05,1.933333333,1.616666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
131.6741078,131.6741078,503.0612245,468.5714286,165.6920635,230.1291503,230.1286408,105,97,0.889830508,0.822033898,0.329367591,27453.85991,750.0,0.000440735,0.001819338,0.002260072,0.24224999,0.19500905,0.804990906,1.375,4.796431816,0.011316632,0.006835331,441.1382431,10.18534648,14.8010321,6.06461698,1.773184562,26393097.19,49833.26748,12389.45061,3755.635344,3268.912819,0.210384886,0.733414372,0.375654748,1.250581129,2.528184293,0.98204502,0.124494169,0.735156649,0.196154454,5.798116738,0.061666909,0.399005654,0.037689835,27.01110655,-0.036900785,0.099548665,7.521740354,23.91990455,-41.04937142,44.79263621,104.6069879,0.629477727,0.209331966,38.78082918,6.962880787,572.1618339,25.07465676,-0.340213756,-1.063290164,40.31566755,26407013.3,1.3671875,530.9085883,2.841458876,0.075716842,0.235049961,1.016516148,2.101578551,1.29883898,0.009909937,572.1618339,2.59e-05,2.0,1.566666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
126.1301634,126.1301634,517.8757764,525.7142857,151.2930796,212.2331521,212.2321129,101,93,0.885964912,0.815789474,0.292141642,22889.59593,685.7142857,0.001155613,0.001673621,0.002829234,0.690486857,0.408454437,0.591545528,0.6875,4.75880629,0.011781219,0.007746821,431.3914228,10.25296361,15.59666653,5.871292686,1.819374064,26831084.33,45950.53341,10892.94943,3432.382106,4395.097306,0.217800294,0.739197047,0.382315186,1.256277077,2.642041708,0.976318533,0.127633339,0.730402489,0.201324502,5.616880184,0.062087709,0.40054844,0.039285107,27.39747591,-0.039629828,0.097409093,7.680319581,24.0520187,-41.04937142,44.79284971,104.3573794,0.631094225,0.212064007,38.56039871,7.002711528,578.4996037,25.24850317,-0.383934897,-1.060951694,40.55814371,26774450.33,1.3671875,547.8591943,2.818107435,0.076891524,0.242979956,1.018287645,2.040885323,1.300326962,0.009488531,578.4996037,8.39e-06,1.933333333,1.583333333,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
125.7997832,125.7997832,514.3472906,510.0,140.093388,204.5944763,204.592355,105,98,0.913043478,0.852173913,0.272371199,19626.15736,664.2857143,0.000199422,0.001306418,0.00150584,0.152647805,0.132432305,0.867567629,1.0,4.551591671,0.009943652,0.008810286,432.707851,12.15286693,14.86176507,5.965853994,1.990381554,27454814.16,66826.04154,18234.7158,5140.188052,5689.519868,0.240539628,0.745565058,0.398378394,1.255192605,2.690566273,0.985678789,0.141320641,0.726046848,0.205218355,5.737680865,0.078394895,0.408455396,0.045720533,22.87713336,-0.041534907,0.096960384,6.858264841,24.66209393,-41.05153125,44.79522516,117.1386474,0.576088766,0.219059806,40.68496664,6.274431284,608.2188768,25.59794276,-0.279672492,-1.166193884,42.58904855,27520696.28,1.3671875,582.3473692,3.198701782,0.096354765,0.274783677,1.022772514,2.211464777,1.264165491,0.009401316,608.2188768,7.87e-06,1.95,1.733333333,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
123.0504481,123.0504481,532.5127551,524.2857143,157.1594664,233.931757,233.9284942,100,90,0.900900901,0.810810811,0.295128079,24699.09787,658.5714286,0.000916278,0.002553256,0.003469534,0.358866672,0.264092629,0.735907342,0.6875,4.782160165,0.013259712,0.007758119,486.1198641,12.16798726,14.26402126,5.570443513,1.642122682,28360812.75,81287.52035,20243.11585,4959.296377,5263.014037,0.223583389,0.70462062,0.37829955,1.242486438,2.681416641,0.991239323,0.130776013,0.726953588,0.185897044,6.166817201,0.068662422,0.402487162,0.045011289,23.6501653,-0.042357269,0.102788782,8.348447785,24.64357216,-41.05153125,44.79522516,115.1337648,0.566911565,0.16280201,40.36924586,6.167092158,607.3056489,26.0192665,-0.389284149,-1.114682438,42.20388257,28434093.63,1.3671875,567.6393633,3.106694175,0.090605688,0.268269426,1.018771364,2.25625327,1.256707704,0.010565534,607.3056489,7.79e-06,1.883333333,1.766666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
128.6458239,128.6458239,515.0310559,470.0,168.7460247,236.4177246,236.4177126,102,91,0.894736842,0.798245614,0.327642426,28475.22086,658.5714286,0.000304568,0.001386069,0.001690637,0.219734896,0.180149717,0.819850224,1.0625,4.61554809,0.012433158,0.009771291,559.0064979,12.35963671,16.17863571,5.796577033,1.429980135,29529078.22,37204.92672,11691.45062,3561.838845,4003.523857,0.202506721,0.677021418,0.355813698,1.239314973,2.633728827,0.976779942,0.116600031,0.719063636,0.173245158,6.232268811,0.0497808,0.388618174,0.038426033,28.68626536,-0.042560826,0.111063773,10.4789052,24.3797073,-41.05087746,44.79486673,105.6673615,0.611575847,0.179521594,39.07886128,6.425746576,594.3701282,26.53634455,-0.524534758,-0.969436293,40.40679383,29575458.46,1.3671875,551.3640838,2.698266787,0.069568515,0.232471141,1.013095557,2.275585162,1.298626866,0.012335162,594.3701282,1.53e-05,1.933333333,1.633333333,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
135.2217095,135.2217095,486.445993,432.8571429,155.7010581,197.0968195,197.0966661,104,90,0.852459016,0.737704918,0.320078817,24242.81951,644.2857143,0.000831539,0.00199631,0.002827849,0.416538145,0.294053603,0.705946362,0.6875,4.790032977,0.011847846,0.006846467,537.4633719,13.28707412,16.05921493,6.811093854,1.48026882,29109023.04,29056.44123,7015.316329,2616.700949,3185.267582,0.2477657,0.699764021,0.362124423,1.262141042,2.408805371,0.972478225,0.149798399,0.716115247,0.181308885,6.041232744,0.049150812,0.390959968,0.034336504,30.41717257,-0.039495203,0.109641994,10.59518767,24.06612988,-41.04460657,44.79401336,102.3105424,0.625864662,0.165935097,38.80586613,5.971241477,579.1786074,26.29518224,-0.524223926,-0.947957145,39.93454272,29040337.59,1.3671875,538.1024674,2.600636392,0.066575262,0.212039791,1.01281324,2.017639615,1.307675627,0.012021367,579.1786074,2.19e-05,2.066666667,1.6,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
132.7823078,132.7823078,503.9104116,481.4285714,170.6551792,187.1143339,187.0368409,100,81,0.854700855,0.692307692,0.338661745,29123.19018,681.4285714,0.000857918,0.001002857,0.001860775,0.855473077,0.461053888,0.538946058,0.9375,4.720745565,0.01062504,0.007341938,448.8366827,11.03937156,16.63958035,7.582081644,1.422076939,21613460.97,20171.29217,5379.695291,1735.645261,2109.260295,0.275860737,0.733895895,0.378362405,1.289291979,2.635223855,0.965995615,0.172663364,0.737379928,0.198630726,5.382013889,0.056915504,0.398162591,0.032604751,30.01056732,-0.038736479,0.100277079,6.684975856,21.65622318,-41.04573541,44.78416119,101.1901295,0.674137931,0.454901321,34.64298459,8.70405605,468.9920024,22.66452966,-0.361037083,-0.875594638,34.56438108,21574597.99,1.3671875,421.7609638,2.703244002,0.072080872,0.20991192,1.013920937,2.02443792,1.310244578,0.010055493,468.9920024,2.48e-05,1.983333333,1.466666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
130.7992294,130.7992294,508.7315271,457.8571429,169.8874458,192.2304056,192.230357,99,78,0.860869565,0.67826087,0.333943223,28861.74425,684.2857143,0.002305174,0.004265297,0.006570471,0.54044872,0.350838501,0.649161484,0.1875,4.295944024,0.013767194,0.016209582,427.8221391,9.639427687,19.42174156,7.189596118,1.015643813,17145515.23,21178.8223,3388.077371,1510.474973,1461.832072,0.225806088,0.721597085,0.376604654,1.28928232,2.548520572,0.949128895,0.14069178,0.740856166,0.19787762,4.862366611,0.046166014,0.385880488,0.030143263,33.51528046,-0.04040501,0.096999265,3.185771262,19.95439922,-41.04573541,44.78599231,88.61821598,0.729964727,0.204247166,27.31141648,8.242283822,398.1780482,20.20710733,-0.38551155,-0.842592356,32.20463246,17149741.84,1.3671875,370.219841,2.535318609,0.06224084,0.20293784,1.011480918,2.012731247,1.351422461,0.009408857,398.1780482,1.85e-05,1.95,1.366666667,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
134.3588986,134.3588986,492.0543093,404.2857143,166.4607716,223.91716,223.915823,105,85,0.875,0.708333333,0.338297559,27709.18848,705.7142857,0.000935636,0.000954399,0.001890035,0.980341029,0.495036468,0.504963479,0.75,4.469683245,0.011906549,0.011548909,477.9512913,10.55534384,20.97152924,7.213438945,0.98041979,23241685.61,23320.67405,4884.974394,1997.210197,2319.21181,0.190669048,0.701627323,0.363857803,1.268630801,2.63501713,0.950405442,0.116024644,0.726730724,0.188138728,5.094009812,0.043120676,0.37186156,0.031180975,34.77939878,-0.041783433,0.102824297,6.072603451,22.73642315,-41.04879605,44.78889432,90.77534621,0.713666093,0.272711362,33.25182923,8.074791691,516.9449375,23.53341136,-0.389315309,-0.976390628,36.80655824,23260500.91,1.3671875,482.8757931,2.45611029,0.055174505,0.205433109,1.009113961,2.150242493,1.336778383,0.010572836,516.9449375,2.96e-05,2.033333333,1.4,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
137.7963524,137.7963524,478.0571429,401.4285714,158.8450561,217.7034284,217.7026965,109,85,0.879032258,0.685483871,0.332272111,25231.75184,705.7142857,0.000401753,0.003376068,0.003777821,0.119000148,0.106345069,0.893654905,0.9375,4.800969017,0.01423324,0.008135976,482.3718039,9.555547799,20.48774737,7.804580875,1.25506437,26800383.14,29632.37533,6545.485591,3280.411528,2634.406295,0.209956543,0.716592118,0.364266565,1.268538205,2.747005357,0.973122186,0.128770806,0.729351085,0.193111132,5.266198711,0.050817812,0.378749151,0.034166094,31.18168141,-0.041523842,0.103328893,7.832233483,24.01739997,-41.04879605,44.79085699,102.2075706,0.648979592,0.310939319,38.10361713,7.133697605,576.8355012,25.26221254,-0.382654844,-1.042965265,40.32087403,26803534.07,1.3671875,542.9645674,2.595135209,0.063362985,0.217731863,1.010665963,2.100496782,1.311833376,0.01067686,576.8355012,3.4e-05,2.1,1.533333333,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
136.3555407,136.3555407,475.4857143,437.1428571,139.7374097,191.4619701,191.456726,110,92,0.887096774,0.741935484,0.293883508,19526.54367,597.1428571,0.000782494,0.002697784,0.003480278,0.290050687,0.224836659,0.775163312,1.0625,4.623467983,0.009586151,0.007588178,455.2454752,10.39970717,19.41495514,7.774473484,1.564848445,26992084.58,36957.45018,7234.743452,3418.171358,2345.951376,0.228577774,0.743178903,0.379808298,1.27291537,2.569903085,0.975670353,0.140078587,0.736938402,0.20303019,5.266379983,0.06777679,0.397375168,0.036315232,25.99032039,-0.039066658,0.100868371,7.226519363,24.27954891,-41.04901014,44.79486344,108.4227223,0.618090226,0.309100049,38.99873224,7.070363182,589.4964951,25.33217474,-0.325152817,-1.09232734,41.36016672,26952201.24,1.3671875,544.2241375,2.920291576,0.081324615,0.228214857,1.01686298,2.108426425,1.284499634,0.010174428,589.4964951,2.24e-05,2.1,1.6,11,1,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
149.7230336,149.7230336,418.0919081,392.8571429,94.92712295,137.4916444,137.4834728,112,90,0.788732394,0.633802817,0.227048458,9011.158671,448.5714286,0.000443701,0.000866764,0.001310465,0.511905229,0.338582882,0.661417042,1.375,4.790541657,0.004156269,0.002449621,598.7904051,13.76954512,24.34797621,19.87513933,3.735269382,16719704.35,37464.25757,9089.032892,3378.228213,3648.053497,0.382562095,0.853166779,0.415520251,1.403353298,3.150972313,0.966281233,0.270260895,0.797479489,0.25791509,4.264712516,0.064216436,0.423791296,0.041259918,27.2016768,-0.044538426,0.117169292,1.996540815,19.83832451,-41.04612303,44.78800673,106.0184124,0.705159664,0.378735059,33.89460006,11.13775002,393.5591194,19.93853793,-0.041366708,-0.584003816,27.171547,16696902.37,0.68359375,352.477272,3.14968377,0.082787859,0.261098749,1.01679868,1.980618841,1.342209898,0.013728643,393.5591194,2.73e-05,2.4,1.433333333,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
149.4322771,149.4322771,419.0909091,407.1428571,94.42494873,145.9783775,145.9782652,117,98,0.823943662,0.690140845,0.225308988,8916.070942,452.8571429,0.000121155,0.000383891,0.000505047,0.3155977,0.239889216,0.760110586,1.75,4.818323104,0.003191079,0.001889132,639.4090418,15.10476338,22.65155785,19.38917549,3.937834403,16670635.19,19576.52659,4843.352297,1470.148979,1336.460433,0.386122616,0.836747731,0.410420394,1.396111102,3.049475657,0.9631486,0.27619149,0.794789539,0.248308089,4.478411067,0.05505203,0.423112909,0.031314306,32.65372859,-0.045662536,0.120716777,1.767136802,19.83620134,-41.04806645,44.78653878,98.18088376,0.775825603,0.449882499,32.16796469,11.22850878,393.4748834,19.91475975,-0.076675847,-0.548676814,26.32863393,16657101.55,0.68359375,348.5391052,2.979009814,0.069640485,0.210609356,1.011396703,2.031530312,1.3859819,0.01457254,393.4748834,1.72e-05,2.4,1.3,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
147.792364,147.792364,422.22334,407.8571429,90.16775982,134.5582933,134.5519456,114,88,0.808510638,0.624113475,0.213554655,8130.224911,457.1428571,0.000199483,0.000570553,0.000770036,0.34963163,0.259057081,0.74094279,1.875,4.857364019,0.00433036,0.00213522,673.2649809,19.95529175,24.23252954,20.80778166,4.17764528,17452914.39,18207.90961,5006.038382,1307.331953,1617.283139,0.402999614,0.831057152,0.416977725,1.385552992,3.126492911,0.957915581,0.288302956,0.780861793,0.242358313,4.49814209,0.054012886,0.422028301,0.03164869,32.78195248,-0.041955006,0.126051161,2.345040755,20.24680914,-41.05051439,44.78653878,101.240477,0.754719711,0.49454531,33.87201681,11.15133655,409.9332805,20.38216123,-0.073584886,-0.595552848,27.03973771,17448164.86,1.3671875,374.5519488,2.945779654,0.068715679,0.212041993,1.010331991,1.962708998,1.392933419,0.015888895,409.9332805,2.35e-05,2.383333333,1.333333333,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
149.3339911,149.3339911,416.359127,408.5714286,83.58988228,118.1472378,118.1157559,113,91,0.79020979,0.636363636,0.2007639,6987.26842,440.0,5.35e-05,0.000598531,0.000652057,0.08943001,0.082088807,0.91791104,1.75,4.833892956,0.002226415,0.001145778,678.7602825,17.99642362,25.22113287,21.02920615,3.749745218,14905085.97,19687.60365,4648.512175,1191.281001,1457.995818,0.40558334,0.821732769,0.411686019,1.389764343,2.793567984,0.9597362,0.291411464,0.775231859,0.238122648,4.504010179,0.043411331,0.421640867,0.032165076,33.21838461,-0.042356256,0.12640025,3.07134332,18.49709565,-41.05051439,44.7782626,103.7448468,0.842414487,1.252565257,33.87220338,10.54196611,342.1425475,18.75035192,-0.036242861,-0.251922682,21.71278496,14766179.28,1.3671875,314.9670664,2.901504645,0.064766931,0.213831892,1.009684818,1.825177153,1.382621801,0.015977023,342.1425475,1.42e-05,2.416666667,1.2,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
147.1579145,147.1579145,424.4275583,417.1428571,88.89379922,129.4867644,129.4852189,123,109,0.878571429,0.778571429,0.209443985,7902.10754,421.4285714,5.33e-05,0.000760044,0.000813374,0.070167312,0.065566674,0.934433203,1.375,4.868029746,0.003757381,0.001684057,698.7136506,15.9476578,24.47865127,19.03158262,3.130652303,11996780.1,13044.79375,3033.609482,990.2484277,944.605419,0.389716966,0.792197333,0.40015113,1.395449636,2.88917547,0.976121434,0.276333221,0.78385161,0.227185356,4.629615532,0.040722121,0.423658122,0.031202864,32.29017411,-0.04829696,0.125489107,2.405555688,16.729935,-41.03577331,44.7782626,101.2761983,0.930267857,1.315505618,31.68335351,11.44801615,279.8907251,16.90199465,-0.070327978,0.128645695,18.00083571,11998451.78,0.68359375,253.4882821,2.960684679,0.066473325,0.208839397,1.010936387,2.00187843,1.378224881,0.015747516,279.8907251,2.97e-05,2.366666667,1.083333333,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
140.5232825,140.5232825,443.978836,438.5714286,89.16499949,130.7478082,130.7435482,115,106,0.858208955,0.791044776,0.200831644,7950.397133,462.8571429,0.000146928,0.000736313,0.000883241,0.199545717,0.166351073,0.833648814,1.875,4.814939054,0.004041469,0.002208365,686.9678464,15.88831384,25.38249519,18.4309558,2.873466734,10462369.76,16314.4766,3818.782419,948.6889465,1196.597388,0.391184659,0.790621974,0.406566511,1.403718307,3.232998042,0.985524528,0.277926682,0.786300712,0.228881448,4.542903951,0.037342241,0.424900472,0.033848231,31.30223427,-0.050867161,0.123413938,1.372680627,15.72670908,-41.01812716,44.79208678,104.5204089,0.889888393,1.177806064,28.12441844,13.87541986,247.3293785,15.78650153,-0.050108556,0.513472545,15.28809818,10466972.49,0.68359375,210.5704526,3.084940503,0.067127861,0.224089631,1.011064797,1.896191318,1.388677769,0.015231,247.3293785,1.26e-05,2.266666667,1.083333333,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
139.4289903,139.4289903,444.5309168,443.5714286,80.49184893,115.8379416,115.8308894,109,96,0.819548872,0.721804511,0.18107143,6478.937744,462.8571429,0.00019865,0.000625172,0.000823822,0.317752493,0.241132151,0.758867728,0.9375,4.775983123,0.003273826,0.001935012,683.6887526,14.07299855,24.2302999,18.55798012,2.85915496,9568562.666,12658.66273,3879.120373,922.1476146,1079.683309,0.375121704,0.785211188,0.395874366,1.400638821,3.120733218,0.981067908,0.269232072,0.781052678,0.223912418,4.608597114,0.027323753,0.424614894,0.032327544,34.28223586,-0.04729018,0.124343416,1.74235806,14.94588325,-41.02378177,44.79208678,97.39911435,1.165546218,1.621201335,28.09589903,13.61989603,223.3794262,15.04710064,0.126149334,1.071468285,11.3060866,9509439.987,0.68359375,195.2959981,2.886678094,0.054326164,0.216032239,1.011490408,1.735911334,1.413887217,0.015461285,223.3794262,2.31e-05,2.25,0.866666667,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
135.3313805,135.3313805,455.0659341,452.1428571,72.33211201,103.6224909,103.6212926,103,94,0.798449612,0.728682171,0.158948641,5231.934428,324.2857143,0.000156223,0.000435763,0.000591986,0.358504001,0.263896169,0.736103662,1.4375,4.764752309,0.002396807,0.001608796,633.5885999,8.974707429,19.06983854,18.18573263,2.826389694,5147480.763,4703.552877,2088.519117,574.3286157,573.0932718,0.308543119,0.792800599,0.377113502,1.400621728,2.698823301,0.979290104,0.217789994,0.777416336,0.226331551,4.602657351,0.015017266,0.429609221,0.032849976,33.45345214,-0.043576399,0.119282935,1.066239043,11.02383795,-41.02378177,44.78579797,99.0428899,1.761843318,5.07456388,24.71406723,14.46633114,121.5250031,11.07528188,0.54697945,4.547219004,4.030990259,5151798.49,0.68359375,111.4139026,2.906514073,0.046437348,0.21905314,1.011441135,1.724374831,1.405602682,0.014228419,121.5250031,1.76e-05,2.183333333,0.533333333,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
134.5274401,134.5274401,458.7142857,450.7142857,76.21436553,119.4991658,119.4991637,107,103,0.829457364,0.798449612,0.166147792,5808.629513,304.2857143,0.000116966,0.000119754,0.00023672,0.976710656,0.494109066,0.505890511,1.4375,4.736858998,0.002427115,0.00167359,581.1718673,6.111251497,16.25862239,18.26306926,2.630414708,1562164.775,1546.991468,393.6472557,100.0666781,95.79407774,0.257521685,0.805903032,0.36762607,1.409822436,2.901208723,0.978899109,0.183920694,0.775895529,0.233185291,4.509317724,0.02061646,0.433380462,0.032612185,25.72376335,-0.042404828,0.11426114,0.926987315,6.031530168,-41.01346142,44.77181739,100.1977561,2.148186813,4.397156166,15.24093593,12.85808987,36.37935617,6.102348863,1.309334423,14.96227786,2.739908285,1564023.789,2.05078125,26.61741091,3.351929109,0.046343728,0.213098457,1.011302658,1.599068916,1.357415283,0.013055608,36.37935617,1.52e-05,2.183333333,0.45,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
143.0033576,143.0033576,430.668037,420.0,70.85614456,110.3375344,110.3341889,92,86,0.666666667,0.623188406,0.164526128,5020.593222,311.4285714,0.000154969,0.000272976,0.000427945,0.567703022,0.362124085,0.637875682,1.625,4.737277414,0.002370233,0.001610734,700.060324,6.307049353,18.49261116,19.54737536,2.953997102,2721788.043,3375.250066,632.7668847,129.955853,134.2848358,0.258512182,0.783522979,0.350228566,1.409995299,2.922984277,0.986798032,0.176594786,0.783097087,0.219817297,4.788975364,0.020748254,0.430371396,0.029459516,28.32222561,-0.043275948,0.126070996,1.050631066,7.972807851,-41.01346142,44.77181739,95.69702088,1.688,3.006654955,18.18437272,13.67024879,63.56566504,8.041734308,0.951914809,8.262712529,4.421795933,2716118.608,0.68359375,50.96380667,3.161652515,0.050976321,0.197283258,1.011691529,1.652016682,1.378988305,0.015893896,63.56566504,2.57e-05,2.333333333,0.6,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
148.0934997,148.0934997,413.5615079,404.2857143,59.31630415,94.00671645,94.00627003,78,75,0.545454545,0.524475524,0.14342801,3518.423938,294.2857143,4.42e-05,7.8e-05,0.000122206,0.566658005,0.361698599,0.638300583,1.8125,4.66543162,0.001388426,0.001010998,780.9377949,7.508423523,20.74766337,19.32561165,3.414523075,3008213.55,1875.681463,467.601007,101.9346991,146.0934903,0.268701281,0.773128992,0.340575581,1.411953702,2.970421001,0.987817452,0.186367753,0.789873418,0.214280736,4.927416666,0.020408923,0.429336145,0.023694979,42.19816247,-0.045016763,0.133271374,0.338195121,8.456441473,-40.99798052,44.65464876,77.27225097,1.1675,0.796273739,13.56728607,11.07517324,71.51140239,8.463201423,-0.078272211,6.694995571,5.487875398,3008282.69,0.68359375,71.26471001,2.534297268,0.040331647,0.169349864,1.007119719,1.630010867,1.441378446,0.017761259,71.51140239,5.27e-05,2.416666667,0.75,11,2,17.10680463833042,3.9218773359339187,0.23879876254476226,1.0014285714285713,2.708489752509058,0.09983340875842514,-0.2280487689438031
